0,1,2,3,4
7888,00:03:37.346,4,3,on/off road
7889,00:03:37.366,4,3,on/off road
7890,00:03:37.426,4,3,on/off road
7892,00:03:37.446,4,3,on/off road
7894,00:03:37.466,4,2,on/off road
7895,00:03:37.526,4,2,on/off road
7897,00:03:37.546,4,2,on/off road
7900,00:03:37.726,3,1,on/off road
7901,00:03:37.766,5,2,on/off road
7902,00:03:37.786,5,2,on/off road
7904,00:03:37.826,4,2,on/off road
7905,00:03:37.866,4,2,on/off road
7907,00:03:37.886,4,2,on/off road
7909,00:03:37.986,4,2,on/off road
7913,00:03:38.026,3,2,on/off road
7915,00:03:38.046,3,2,on/off road
7917,00:03:38.086,3,2,on/off road
7918,00:03:38.106,3,2,on/off road
7920,00:03:38.126,5,1,on/off road
7921,00:03:38.166,5,1,on/off road
7922,00:03:38.206,5,1,on/off road
7923,00:03:38.226,5,0,on/off road
7924,00:03:38.266,5,0,on/off road
7925,00:03:38.286,5,0,on/off road
7926,00:03:38.306,5,0,on/off road
7929,00:03:38.406,4,1,on/off road
7933,00:03:38.446,3,1,on/off road
7934,00:03:38.486,3,1,on/off road
7935,00:03:38.506,3,1,on/off road
7936,00:03:38.525,3,1,on/off road
7937,00:03:38.545,3,1,on/off road
7938,00:03:38.565,3,1,on/off road
7939,00:03:38.605,3,1,on/off road
7942,00:03:38.645,4,1,on/off road
7944,00:03:38.705,4,1,on/off road
7946,00:03:38.765,3,1,on/off road
7947,00:03:38.785,3,1,on/off road
7949,00:03:38.805,3,1,on/off road
7952,00:03:38.845,4,3,on/off road
7953,00:03:38.885,4,3,on/off road
7954,00:03:38.905,4,3,on/off road
7957,00:03:38.965,2,2,on/off road
7958,00:03:39.005,2,2,on/off road
7961,00:03:39.065,3,1,on/off road
7962,00:03:39.125,3,1,on/off road
7964,00:03:39.205,2,1,on/off road
7966,00:03:39.245,4,0,on/off road
7967,00:03:39.305,4,0,on/off road
7969,00:03:39.345,4,1,on/off road
7970,00:03:39.365,4,1,on/off road
7972,00:03:39.405,4,1,on/off road
7975,00:03:39.465,6,2,on/off road
7976,00:03:39.485,6,2,on/off road
7977,00:03:39.505,6,2,on/off road
7980,00:03:39.565,4,3,on/off road
7982,00:03:39.585,4,3,on/off road
7984,00:03:39.605,3,1,on/off road
7986,00:03:39.665,3,1,on/off road
7987,00:03:39.705,3,1,on/off road
7989,00:03:39.745,4,1,on/off road
7990,00:03:39.765,4,1,on/off road
7992,00:03:39.805,3,1,on/off road
7996,00:03:39.885,3,1,on/off road
7998,00:03:39.905,3,1,on/off road
8000,00:03:39.925,4,1,on/off road
8002,00:03:40.005,4,0,on/off road
8006,00:03:40.085,2,1,on/off road
8007,00:03:40.105,2,1,on/off road
8011,00:03:40.145,2,1,on/off road
8012,00:03:40.204,2,1,on/off road
8016,00:03:40.264,3,1,on/off road
8017,00:03:40.324,3,1,on/off road
8019,00:03:40.344,3,1,on/off road
8021,00:03:40.624,3,1,on/off road
8022,00:03:40.644,3,1,on/off road
8024,00:03:40.724,4,0,on/off road
8026,00:03:40.744,4,0,on/off road
8030,00:03:40.784,3,0,on/off road
8031,00:03:40.884,3,0,on/off road
8033,00:03:40.924,3,0,on/off road
8035,00:03:40.984,3,0,on/off road
8038,00:03:41.044,4,0,on/off road
8039,00:03:41.084,4,0,on/off road
8043,00:03:41.104,5,0,on/off road
8045,00:03:41.184,4,0,on/off road
8047,00:03:41.204,4,1,on/off road
8048,00:03:41.244,4,1,on/off road
8049,00:03:41.284,4,1,on/off road
8052,00:03:41.324,4,0,on/off road
8053,00:03:41.344,5,0,on/off road
8054,00:03:41.384,4,0,on/off road
8058,00:03:41.444,4,2,on/off road
8060,00:03:41.504,4,2,on/off road
8062,00:03:41.544,4,2,on/off road
8063,00:03:41.584,4,2,on/off road
8065,00:03:41.624,4,3,on/off road
8066,00:03:41.763,4,3,on/off road
8067,00:03:41.783,4,3,on/off road
8070,00:03:41.823,5,0,on/off road
8072,00:03:41.863,5,0,on/off road
8073,00:03:41.883,5,0,on/off road
8075,00:03:41.923,5,0,on/off road
8077,00:03:41.963,5,0,on/off road
8078,00:03:41.983,5,0,on/off road
8082,00:03:42.063,4,1,on/off road
8083,00:03:42.083,4,1,on/off road
8086,00:03:42.123,5,3,on/off road
8087,00:03:42.163,5,3,on/off road
8088,00:03:42.183,5,3,on/off road
8091,00:03:42.283,5,2,on/off road
8094,00:03:42.343,4,3,on/off road
8095,00:03:42.363,4,3,on/off road
8096,00:03:42.383,4,3,on/off road
8099,00:03:42.403,5,2,on/off road
8100,00:03:42.463,5,2,on/off road
8101,00:03:42.483,5,2,on/off road
8105,00:03:42.523,6,1,on/off road
8106,00:03:42.563,6,1,on/off road
8108,00:03:42.603,6,1,on/off road
8110,00:03:42.763,3,3,on/off road
8111,00:03:42.783,3,3,on/off road
8114,00:03:43.083,3,1,on/off road
8115,00:03:43.103,3,1,on/off road
8116,00:03:43.123,3,1,on/off road
8119,00:03:43.203,6,1,on/off road
8121,00:03:43.223,4,1,on/off road
8124,00:03:43.243,4,1,on/off road
8125,00:03:43.323,2,1,on/off road
8127,00:03:43.343,2,1,on/off road
8128,00:03:43.382,2,2,on/off road
8129,00:03:43.422,2,2,on/off road
8132,00:03:43.462,5,1,on/off road
8133,00:03:43.502,5,1,on/off road
8134,00:03:43.522,5,1,on/off road
8138,00:03:43.662,4,1,on/off road
8139,00:03:43.702,4,1,on/off road
8142,00:03:43.802,3,1,on/off road
8144,00:03:43.822,3,1,on/off road
8145,00:03:43.882,3,1,on/off road
8146,00:03:43.902,3,1,on/off road
8149,00:03:43.942,5,4,on/off road
8150,00:03:43.982,5,4,on/off road
8151,00:03:44.002,5,4,on/off road
8155,00:03:44.082,4,3,on/off road
8156,00:03:44.102,4,3,on/off road
8157,00:03:44.122,3,2,on/off road
8158,00:03:44.142,3,2,on/off road
8159,00:03:44.162,3,2,on/off road
8160,00:03:44.182,3,2,on/off road
8162,00:03:44.202,3,2,on/off road
8164,00:03:44.242,5,0,on/off road
8165,00:03:44.302,5,0,on/off road
8169,00:03:44.322,7,3,on/off road
8170,00:03:44.382,6,3,on/off road
8171,00:03:44.402,6,3,on/off road
8174,00:03:44.442,4,1,on/off road
8175,00:03:44.462,5,1,on/off road
8176,00:03:44.482,5,1,on/off road
8177,00:03:44.502,5,1,on/off road
8179,00:03:44.522,4,2,vehicle
8180,00:03:44.562,5,2,vehicle
8182,00:03:44.602,5,2,vehicle
8185,00:03:44.682,5,0,on/off road
8186,00:03:44.702,5,0,on/off road
8187,00:03:44.722,5,0,on/off road
8190,00:03:44.862,3,0,on/off road
8191,00:03:44.882,3,0,on/off road
8193,00:03:44.922,3,0,on/off road
8196,00:03:44.982,2,0,on/off road
8197,00:03:45.021,2,0,on/off road
8198,00:03:45.041,2,0,on/off road
8200,00:03:45.061,2,0,on/off road
8201,00:03:45.081,2,0,on/off road
8202,00:03:45.101,2,0,on/off road
8204,00:03:45.141,2,0,on/off road
8207,00:03:45.201,3,1,vehicle
8208,00:03:45.241,3,1,vehicle
8211,00:03:45.361,2,0,on/off road
8212,00:03:45.381,2,0,on/off road
8213,00:03:45.401,2,0,on/off road
8216,00:03:45.421,3,1,on/off road
8217,00:03:45.441,3,1,on/off road
8218,00:03:45.461,3,1,on/off road
8219,00:03:45.501,3,1,on/off road
8221,00:03:45.581,3,0,on/off road
8223,00:03:45.601,3,0,on/off road
8227,00:03:45.661,5,1,on/off road
8228,00:03:45.681,5,1,on/off road
8229,00:03:45.701,5,1,on/off road
8232,00:03:45.721,4,0,vehicle
8233,00:03:45.781,4,0,vehicle
8234,00:03:45.801,4,0,vehicle
8237,00:03:45.921,3,0,vehicle
8238,00:03:45.961,3,0,vehicle
8242,00:03:46.001,4,1,on/off road
8243,00:03:46.021,4,1,on/off road
8244,00:03:46.061,4,1,on/off road
8247,00:03:46.121,3,1,on/off road
8249,00:03:46.161,4,1,on/off road
8251,00:03:46.181,5,1,on/off road
8252,00:03:46.261,5,1,on/off road
8256,00:03:46.301,5,1,on/off road
8257,00:03:46.321,5,1,on/off road
8258,00:03:46.361,5,1,on/off road
8261,00:03:46.421,5,2,on/off road
8262,00:03:46.441,5,2,on/off road
8263,00:03:46.461,5,2,on/off road
8265,00:03:46.481,4,1,on/off road
8266,00:03:46.541,4,2,on/off road
8267,00:03:46.620,4,2,on/off road
8268,00:03:46.640,4,2,on/off road
8272,00:03:46.680,4,1,on/off road
8273,00:03:46.740,4,1,on/off road
8275,00:03:46.760,5,2,on/off road
8276,00:03:46.820,5,2,on/off road
8277,00:03:46.880,5,2,on/off road
8280,00:03:46.920,4,2,on/off road
8281,00:03:46.960,4,2,on/off road
8282,00:03:46.980,4,2,on/off road
8283,00:03:47.000,4,2,on/off road
8285,00:03:47.020,4,2,on/off road
8286,00:03:47.040,4,2,on/off road
8287,00:03:47.060,5,2,on/off road
8288,00:03:47.080,4,2,on/off road
8290,00:03:47.140,4,2,on/off road
8292,00:03:47.180,5,2,on/off road
8293,00:03:47.200,4,2,on/off road
8296,00:03:47.220,4,2,on/off road
8297,00:03:47.280,4,2,on/off road
8298,00:03:47.320,4,2,on/off road
8300,00:03:47.400,4,2,on/off road
8302,00:03:47.420,4,2,on/off road
8303,00:03:47.540,4,2,on/off road
8306,00:03:47.820,3,2,on/off road
8307,00:03:48.020,3,2,on/off road
8311,00:03:48.200,1,2,on/off road
8316,00:03:48.679,1,0,on/off road
8317,00:03:48.699,1,0,on/off road
8321,00:03:48.779,3,2,on/off road
8322,00:03:48.799,3,2,on/off road
8325,00:03:48.859,3,2,on/off road
8326,00:03:48.879,3,2,on/off road
8328,00:03:48.899,3,2,on/off road
8329,00:03:48.919,3,2,on/off road
8330,00:03:48.979,3,2,on/off road
8331,00:03:48.999,3,2,on/off road
8334,00:03:49.059,2,2,on/off road
8335,00:03:49.099,2,2,on/off road
8339,00:03:49.139,2,2,on/off road
8340,00:03:49.239,2,2,on/off road
8343,00:03:49.259,2,2,on/off road
8344,00:03:49.299,2,2,on/off road
8346,00:03:49.339,2,2,on/off road
8349,00:03:49.379,2,2,on/off road
8350,00:03:49.439,2,2,on/off road
8353,00:03:49.459,2,2,on/off road
8354,00:03:49.519,2,2,on/off road
8355,00:03:49.579,2,2,on/off road
8356,00:03:49.659,2,2,on/off road
8357,00:03:49.799,2,2,on/off road
8359,00:03:49.878,1,1,on/off road
8360,00:03:49.978,1,1,on/off road
8361,00:03:50.018,1,1,on/off road
8363,00:03:50.058,1,0,on/off road
8364,00:03:50.098,1,0,on/off road
8365,00:03:50.118,1,0,on/off road
8369,00:03:50.158,3,0,on/off road
8370,00:03:50.218,3,0,on/off road
8373,00:03:50.278,1,0,on/off road
8374,00:03:50.298,1,0,on/off road
8377,00:03:50.338,3,0,on/off road
8379,00:03:50.498,3,0,on/off road
8381,00:03:50.538,3,0,on/off road
8384,00:03:50.618,3,0,on/off road
8385,00:03:50.658,3,0,on/off road
8389,00:03:50.758,3,0,on/off road
8390,00:03:50.778,3,0,on/off road
8391,00:03:50.798,3,0,on/off road
8394,00:03:50.878,3,0,on/off road
8395,00:03:50.938,3,0,on/off road
8398,00:03:50.998,3,0,on/off road
8399,00:03:51.018,3,0,on/off road
8400,00:03:51.038,3,0,on/off road
8401,00:03:51.078,3,0,on/off road
8402,00:03:51.098,3,0,on/off road
8405,00:03:51.198,2,0,on/off road
8406,00:03:51.258,2,0,on/off road
8408,00:03:51.278,2,0,on/off road
8410,00:03:51.398,1,0,on/off road
8411,00:03:51.418,1,0,on/off road
8413,00:03:51.438,2,0,on/off road
8414,00:03:51.517,2,0,on/off road
8415,00:03:51.557,2,0,on/off road
8417,00:03:51.697,2,0,on/off road
8418,00:03:51.817,2,0,on/off road
8420,00:03:51.837,2,0,on/off road
8422,00:03:51.917,2,0,on/off road
8423,00:03:51.937,2,0,on/off road
8425,00:03:52.057,2,0,on/off road
8428,00:03:52.097,3,0,on/off road
8430,00:03:52.137,1,0,on/off road
8431,00:03:52.177,1,0,on/off road
8432,00:03:52.217,1,0,on/off road
8436,00:03:52.377,1,0,___
8437,00:03:52.397,1,0,___
8440,00:03:52.477,1,0,on/off road
8441,00:03:52.497,1,0,on/off road
8444,00:03:52.517,1,0,on/off road
8445,00:03:52.557,1,0,on/off road
8447,00:03:52.597,1,0,on/off road
8450,00:03:52.657,1,0,on/off road
8452,00:03:52.697,1,0,on/off road
8456,00:03:52.717,1,0,on/off road
8457,00:03:52.797,1,0,on/off road
8459,00:03:52.857,1,0,on/off road
8461,00:03:52.897,1,0,on/off road
8463,00:03:52.997,1,0,on/off road
8464,00:03:53.017,1,0,on/off road
8465,00:03:53.057,1,0,on/off road
8466,00:03:53.097,1,0,on/off road
8469,00:03:53.196,2,0,on/off road
8470,00:03:53.216,2,0,on/off road
8471,00:03:53.236,2,0,on/off road
8473,00:03:53.316,1,0,on/off road
8474,00:03:53.336,1,0,on/off road
8476,00:03:53.396,1,0,on/off road
8477,00:03:53.416,1,0,on/off road
8479,00:03:53.476,1,0,on/off road
8480,00:03:53.496,1,0,on/off road
8481,00:03:53.516,1,0,on/off road
8484,00:03:53.556,2,0,on/off road
8485,00:03:53.596,2,0,on/off road
8486,00:03:53.616,2,0,on/off road
8489,00:03:53.656,1,0,on/off road
8490,00:03:53.716,1,0,on/off road
8491,00:03:53.796,1,0,on/off road
8492,00:03:53.816,1,0,on/off road
8494,00:03:53.856,1,0,on/off road
8495,00:03:53.896,1,0,on/off road
8496,00:03:54.636,1,0,on/off road
8498,00:03:54.696,1,0,on/off road
8499,00:03:54.735,1,0,on/off road
8500,00:03:54.755,1,0,on/off road
8503,00:03:54.835,1,0,on/off road
8504,00:03:54.855,1,0,on/off road
8505,00:03:54.875,1,0,on/off road
8508,00:03:55.015,1,0,on/off road
8509,00:03:55.055,1,0,on/off road
8513,00:03:55.115,1,0,on/off road
8514,00:03:55.135,1,0,on/off road
8515,00:03:55.155,1,0,on/off road
8516,00:03:55.175,1,0,on/off road
8517,00:03:55.195,1,0,on/off road
8518,00:03:55.215,1,0,on/off road
8519,00:03:55.255,1,0,on/off road
8523,00:03:55.315,1,0,on/off road
8524,00:03:55.335,1,0,on/off road
8525,00:03:55.355,1,0,on/off road
8527,00:03:55.395,1,0,on/off road
8529,00:03:55.455,1,0,on/off road
8533,00:03:55.515,1,0,on/off road
8534,00:03:55.555,1,0,on/off road
8538,00:03:55.655,1,0,on/off road
8542,00:03:55.695,1,0,on/off road
8544,00:03:55.755,1,0,on/off road
8546,00:03:55.835,1,0,on/off road
8548,00:03:55.935,1,0,on/off road
8552,00:03:55.975,1,0,on/off road
8553,00:03:56.055,1,0,on/off road
8554,00:03:56.075,1,0,on/off road
8555,00:03:56.095,1,0,on/off road
8558,00:03:56.155,1,0,on/off road
8559,00:03:56.195,1,0,on/off road
8563,00:03:56.275,1,0,on/off road
8564,00:03:56.295,1,0,on/off road
8566,00:03:56.334,1,0,on/off road
8567,00:03:56.374,1,0,on/off road
8568,00:03:56.394,1,0,on/off road
8571,00:03:56.414,1,0,on/off road
8572,00:03:56.454,1,0,on/off road
8573,00:03:56.474,1,0,on/off road
8574,00:03:56.494,1,0,on/off road
8577,00:03:56.534,1,0,on/off road
8578,00:03:56.574,1,0,on/off road
8579,00:03:56.594,1,0,on/off road
8581,00:03:56.634,1,0,on/off road
8582,00:03:56.694,1,0,on/off road
8586,00:03:56.734,1,1,on/off road
8587,00:03:56.754,1,1,on/off road
8589,00:03:56.774,1,0,on/off road
8590,00:03:56.794,1,0,on/off road
8593,00:03:56.894,1,0,on/off road
8595,00:03:56.974,1,0,on/off road
8599,00:03:57.114,1,0,on/off road
8602,00:03:57.194,1,0,on/off road
8604,00:03:57.314,1,0,on/off road
8608,00:03:58.533,1,0,on/off road
8611,00:03:58.713,1,0,on/off road
8612,00:03:58.753,1,0,on/off road
8613,00:03:58.773,1,0,on/off road
8616,00:03:58.893,1,1,on/off road
8617,00:03:58.953,1,1,on/off road
8621,00:03:58.993,1,1,on/off road
8622,00:03:59.053,1,1,on/off road
8623,00:03:59.073,1,1,on/off road
8625,00:03:59.133,1,1,on/off road
8627,00:03:59.253,1,1,on/off road
8628,00:03:59.273,1,1,on/off road
8631,00:03:59.333,2,1,on/off road
8632,00:03:59.353,2,1,on/off road
8634,00:03:59.373,2,1,on/off road
8635,00:03:59.413,2,1,on/off road
8636,00:03:59.473,2,1,on/off road
8640,00:03:59.493,2,1,on/off road
8641,00:03:59.552,3,1,on/off road
8642,00:03:59.572,2,1,on/off road
8646,00:03:59.612,2,1,on/off road
8647,00:03:59.672,2,1,on/off road
8648,00:03:59.712,2,1,on/off road
8651,00:03:59.752,2,1,on/off road
8652,00:03:59.772,2,1,on/off road
8654,00:03:59.812,2,1,on/off road
8657,00:03:59.852,2,2,on/off road
8659,00:03:59.972,2,1,on/off road
8662,00:04:00.012,2,0,on/off road
8663,00:04:00.032,2,0,on/off road
8664,00:04:00.052,2,0,on/off road
8665,00:04:00.632,2,0,on/off road
8666,00:04:00.652,2,0,on/off road
8669,00:04:00.712,2,1,on/off road
8670,00:04:00.752,2,1,on/off road
8673,00:04:00.852,2,1,on/off road
8674,00:04:00.872,2,1,on/off road
8675,00:04:00.892,2,1,on/off road
8678,00:04:00.932,3,0,on/off road
8679,00:04:01.032,3,0,on/off road
8683,00:04:01.092,3,0,vehicle
8684,00:04:01.172,3,0,vehicle
8685,00:04:01.191,3,0,vehicle
8688,00:04:01.371,3,0,on/off road
8691,00:04:01.411,3,0,on/off road
8692,00:04:01.431,3,0,on/off road
8694,00:04:01.471,3,0,on/off road
8695,00:04:01.491,3,0,on/off road
8698,00:04:01.531,2,0,on/off road
8699,00:04:01.591,2,0,on/off road
8703,00:04:01.611,2,0,on/off road
8704,00:04:01.651,2,0,on/off road
8705,00:04:01.691,2,0,on/off road
8708,00:04:01.751,2,0,on/off road
8709,00:04:01.791,2,0,on/off road
8712,00:04:01.831,2,0,on/off road
8713,00:04:01.871,2,0,on/off road
8714,00:04:01.891,2,0,on/off road
8716,00:04:01.951,2,0,on/off road
8717,00:04:01.991,2,0,on/off road
8721,00:04:02.071,2,0,on/off road
8722,00:04:02.131,2,0,on/off road
8724,00:04:02.171,2,0,on/off road
8726,00:04:02.211,2,0,on/off road
8727,00:04:02.231,2,0,on/off road
8730,00:04:02.311,2,0,on/off road
8731,00:04:02.391,2,0,on/off road
8732,00:04:02.411,2,0,on/off road
8735,00:04:02.451,2,0,on/off road
8736,00:04:02.491,2,0,on/off road
8737,00:04:02.511,2,0,on/off road
8740,00:04:02.551,2,0,on/off road
8741,00:04:02.571,2,0,on/off road
8742,00:04:02.651,2,0,on/off road
8743,00:04:02.671,2,0,on/off road
8747,00:04:02.731,2,0,on/off road
8748,00:04:02.790,2,0,on/off road
8749,00:04:02.830,2,0,on/off road
8752,00:04:02.850,2,0,on/off road
8753,00:04:02.910,2,0,on/off road
8754,00:04:02.930,2,0,on/off road
8757,00:04:03.010,2,0,on/off road
8758,00:04:03.030,2,0,on/off road
8761,00:04:03.090,2,0,on/off road
8762,00:04:03.110,2,0,on/off road
8763,00:04:03.130,2,0,on/off road
8766,00:04:03.230,2,0,on/off road
8768,00:04:03.270,2,0,on/off road
8769,00:04:03.290,2,0,on/off road
8772,00:04:03.350,2,0,on/off road
8773,00:04:03.390,2,0,on/off road
8777,00:04:03.410,2,0,on/off road
8778,00:04:03.490,2,0,on/off road
8781,00:04:03.550,2,0,on/off road
8782,00:04:03.570,2,0,on/off road
8783,00:04:03.590,2,0,on/off road
8785,00:04:03.630,2,0,on/off road
8787,00:04:03.670,2,0,on/off road
8788,00:04:03.690,2,0,on/off road
8791,00:04:03.770,2,0,on/off road
8792,00:04:03.790,2,0,on/off road
8794,00:04:03.850,2,0,on/off road
8797,00:04:03.870,2,0,on/off road
8798,00:04:03.890,2,0,on/off road
8800,00:04:03.970,2,0,on/off road
8802,00:04:03.990,2,0,on/off road
8804,00:04:04.030,2,0,on/off road
8805,00:04:04.050,2,0,on/off road
8807,00:04:04.070,2,0,on/off road
8808,00:04:04.090,2,0,on/off road
8809,00:04:04.110,2,0,on/off road
8810,00:04:04.130,2,0,on/off road
8811,00:04:04.170,2,0,on/off road
8812,00:04:04.190,2,0,on/off road
8814,00:04:04.210,2,0,on/off road
8815,00:04:04.270,2,0,on/off road
8816,00:04:04.290,2,0,on/off road
8820,00:04:04.330,2,0,on/off road
8821,00:04:04.370,2,0,on/off road
8822,00:04:04.390,2,0,on/off road
8825,00:04:04.489,3,0,on/off road
8826,00:04:04.609,3,0,on/off road
8827,00:04:04.649,3,0,on/off road
8830,00:04:04.689,3,0,on/off road
8831,00:04:04.729,3,0,on/off road
8833,00:04:04.749,3,0,on/off road
8835,00:04:04.769,2,0,on/off road
8836,00:04:04.809,2,0,on/off road
8837,00:04:04.829,2,0,on/off road
8839,00:04:05.009,2,0,on/off road
8841,00:04:05.209,3,0,on/off road
8842,00:04:06.009,3,0,on/off road
8843,00:04:06.748,3,0,on/off road
8845,00:04:06.888,4,0,on/off road
8846,00:04:06.928,4,0,on/off road
8847,00:04:06.968,4,0,on/off road
8849,00:04:06.988,4,0,on/off road
8850,00:04:07.028,4,0,on/off road
8851,00:04:07.068,4,0,on/off road
8854,00:04:07.148,3,0,on/off road
8855,00:04:07.168,3,0,on/off road
8856,00:04:07.188,3,0,on/off road
8858,00:04:07.208,3,0,on/off road
8859,00:04:07.268,3,0,on/off road
8862,00:04:07.288,3,0,on/off road
8863,00:04:07.308,3,0,on/off road
8865,00:04:07.368,3,0,on/off road
8866,00:04:07.388,3,0,on/off road
8869,00:04:07.448,3,0,on/off road
8870,00:04:07.468,3,0,on/off road
8872,00:04:07.488,3,0,on/off road
8874,00:04:07.508,3,0,on/off road
8875,00:04:07.528,3,0,on/off road
8876,00:04:07.548,3,0,on/off road
8878,00:04:07.588,3,0,on/off road
8881,00:04:07.807,3,0,on/off road
8882,00:04:07.867,3,0,on/off road
8883,00:04:07.887,3,0,on/off road
8884,00:04:07.907,3,0,on/off road
8885,00:04:07.947,3,0,on/off road
8886,00:04:07.967,3,0,on/off road
8888,00:04:08.007,3,0,on/off road
8889,00:04:08.307,3,0,on/off road
8892,00:04:08.367,3,0,on/off road
8895,00:04:08.407,2,0,on/off road
8896,00:04:08.427,2,0,on/off road
8897,00:04:08.447,2,0,on/off road
8898,00:04:08.587,2,0,on/off road
8901,00:04:08.647,3,0,vehicle
8903,00:04:08.867,3,0,vehicle
8906,00:04:08.927,4,0,vehicle
8908,00:04:08.967,4,0,vehicle
8913,00:04:09.067,4,0,vehicle
8916,00:04:09.127,5,0,vehicle
8918,00:04:09.207,5,0,vehicle
8922,00:04:09.266,3,0,vehicle
8923,00:04:09.306,3,0,vehicle
8925,00:04:09.466,3,0,vehicle
8927,00:04:09.586,3,0,vehicle
8928,00:04:09.606,3,0,vehicle
8930,00:04:09.666,2,0,vehicle
8931,00:04:09.686,2,0,vehicle
8932,00:04:09.706,2,0,vehicle
8935,00:04:09.766,2,1,vehicle
8936,00:04:09.806,2,1,vehicle
8940,00:04:09.886,5,1,vehicle
8941,00:04:09.906,5,1,vehicle
8942,00:04:09.966,3,1,on/off road
8944,00:04:09.986,3,1,on/off road
8945,00:04:10.006,3,1,on/off road
8949,00:04:10.246,4,0,on/off road
8950,00:04:10.266,4,0,on/off road
8954,00:04:10.346,5,1,on/off road
8955,00:04:10.366,5,1,on/off road
8958,00:04:10.526,5,1,on/off road
8959,00:04:10.546,5,1,on/off road
8960,00:04:10.586,5,1,on/off road
8963,00:04:10.686,3,0,on/off road
8966,00:04:10.726,3,1,on/off road
8968,00:04:10.766,3,1,on/off road
8969,00:04:10.786,3,1,on/off road
8973,00:04:10.885,3,1,vehicle
8975,00:04:10.905,3,1,vehicle
8977,00:04:10.945,3,1,vehicle
8978,00:04:10.985,3,1,vehicle
8982,00:04:11.045,4,1,vehicle
8983,00:04:11.065,4,1,vehicle
8984,00:04:11.085,4,1,vehicle
8986,00:04:11.145,2,1,on/off road
8987,00:04:11.165,2,1,on/off road
8988,00:04:11.185,2,1,on/off road
8991,00:04:11.245,2,1,vehicle
8992,00:04:11.285,2,1,vehicle
8994,00:04:11.325,3,0,on/off road
8995,00:04:11.345,3,0,on/off road
8996,00:04:11.365,3,0,on/off road
8997,00:04:11.385,3,0,on/off road
9000,00:04:11.465,2,0,on/off road
9001,00:04:11.485,2,0,on/off road
9003,00:04:11.505,3,1,on/off road
9004,00:04:11.565,3,1,on/off road
9006,00:04:11.585,4,0,on/off road
9009,00:04:11.625,3,0,on/off road
9010,00:04:11.645,3,0,on/off road
9011,00:04:11.665,3,0,on/off road
9012,00:04:11.685,3,0,on/off road
9015,00:04:11.745,3,0,on/off road
9016,00:04:11.785,3,0,on/off road
9019,00:04:11.825,3,1,on/off road
9020,00:04:11.845,3,1,on/off road
9022,00:04:11.885,3,1,on/off road
9026,00:04:11.965,4,0,on/off road
9028,00:04:11.985,4,0,on/off road
9031,00:04:12.045,5,1,on/off road
9032,00:04:12.065,5,1,on/off road
9033,00:04:12.085,5,1,on/off road
9037,00:04:12.145,4,2,on/off road
9038,00:04:12.185,4,2,on/off road
9039,00:04:12.205,4,2,on/off road
9040,00:04:12.225,4,2,on/off road
9041,00:04:12.245,4,2,on/off road
9042,00:04:12.285,4,2,on/off road
9045,00:04:12.305,4,0,on/off road
9046,00:04:12.365,4,0,on/off road
9048,00:04:12.385,4,0,on/off road
9052,00:04:12.405,4,1,on/off road
9053,00:04:12.484,4,1,on/off road
9056,00:04:12.584,5,0,on/off road
9060,00:04:12.664,5,0,on/off road
9061,00:04:12.684,5,0,on/off road
9063,00:04:12.724,4,0,on/off road
9064,00:04:12.744,4,0,on/off road
9065,00:04:12.764,4,0,on/off road
9066,00:04:12.784,4,0,on/off road
9070,00:04:12.844,4,1,on/off road
9071,00:04:12.864,4,1,on/off road
9072,00:04:12.904,4,1,on/off road
9075,00:04:12.944,6,0,on/off road
9076,00:04:13.004,6,0,on/off road
9079,00:04:13.024,5,2,on/off road
9080,00:04:13.064,5,2,on/off road
9082,00:04:13.104,5,2,on/off road
9085,00:04:13.124,6,0,on/off road
9086,00:04:13.144,6,0,on/off road
9087,00:04:13.184,6,0,on/off road
9088,00:04:13.204,6,0,on/off road
9091,00:04:13.244,5,1,on/off road
9093,00:04:13.264,5,1,on/off road
9094,00:04:13.284,5,1,on/off road
9095,00:04:13.304,5,1,on/off road
9096,00:04:13.324,5,1,on/off road
9097,00:04:13.364,5,1,on/off road
9099,00:04:13.384,8,0,vehicle
9101,00:04:13.404,5,1,vehicle
9103,00:04:13.424,7,1,on/off road
9104,00:04:13.484,7,1,on/off road
9107,00:04:13.504,4,2,on/off road
9109,00:04:13.584,5,1,on/off road
9110,00:04:13.624,5,1,on/off road
9114,00:04:13.664,5,0,on/off road
9115,00:04:13.724,5,0,on/off road
9117,00:04:13.844,4,2,on/off road
9119,00:04:13.864,4,2,on/off road
9120,00:04:13.884,4,2,on/off road
9122,00:04:13.924,4,2,on/off road
9123,00:04:13.944,4,2,on/off road
9124,00:04:13.964,4,2,on/off road
9125,00:04:13.984,4,2,on/off road
9128,00:04:14.103,5,2,on/off road
9129,00:04:14.143,5,2,on/off road
9130,00:04:14.163,5,2,on/off road
9134,00:04:14.223,4,1,on/off road
9135,00:04:14.263,4,1,on/off road
9138,00:04:14.303,7,0,on/off road
9139,00:04:14.323,7,0,on/off road
9140,00:04:14.363,7,0,on/off road
9142,00:04:14.403,7,0,on/off road
9144,00:04:14.463,7,0,on/off road
9146,00:04:14.503,6,0,on/off road
9147,00:04:14.523,6,0,on/off road
9148,00:04:14.563,6,0,on/off road
9152,00:04:14.603,6,0,on/off road
9153,00:04:14.663,6,0,on/off road
